order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
8466,10-06-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001505,3,1,15,-5
8467,26-12-2022,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Appliances,OFF-AP-10000179,3,14.8,366,36
8468,09-12-2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002309,2,0.5,5,-5
8469,23-06-2022,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central,Furniture,Tables,FUR-TA-10001950,6,134,2675,455
8470,25-06-2022,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Bookcases,FUR-BO-10001972,4,7.8,388,48
8471,28-03-2022,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Technology,Accessories,TEC-AC-10002473,2,2.5,45,5
8472,06-11-2023,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Furnishings,FUR-FU-10000193,3,4,75,5
8473,13-10-2023,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Office Supplies,Labels,OFF-LA-10000081,1,0,-3,-3
8474,24-12-2022,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,1,0.5,5,-5
8475,01-09-2022,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004492,4,0.8,38,8
8476,12-03-2023,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,2,2.8,66,6
8477,18-12-2022,Standard Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10004039,1,1.2,37,7
8478,20-08-2022,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10004552,4,52,1035,205
8479,24-10-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10002578,2,0.3,7,-3
8480,19-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004022,2,0.8,16,-4
8481,17-09-2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004100,2,2,35,-5
8482,06-02-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10001860,3,0.6,17,-3
8483,10-09-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,2,0.8,16,-4
8484,26-09-2022,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10004828,5,4,75,5
8485,14-12-2022,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002759,10,4,198,38
8486,25-10-2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000740,2,2,46,6
8487,29-06-2022,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001144,2,4.4,106,16
8488,31-07-2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,3,0.3,7,-3
8489,22-02-2023,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,TEC-MA-10001127,5,175,8748,698
8490,03-05-2022,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,8,2,35,5
8491,01-09-2022,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,7,1,15,-5
8492,07-07-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,3,0.2,8,-2
8493,13-12-2023,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,8,3,55,5
8494,19-02-2022,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,3,24,475,25
8495,23-05-2023,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,1,0.2,8,-2
8496,16-12-2022,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,3,3.4,168,8
8497,27-03-2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,3,2.4,56,6
8498,03-02-2023,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,3,9.6,478,78
8499,06-12-2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,2,0.4,18,-2
8500,19-02-2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,6,1.5,47,-3
8501,12-09-2023,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,2,2,98,8
8502,05-07-2023,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,2,0.4,18,-2
8503,26-11-2022,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,3,7.2,176,6
8504,15-07-2022,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,2,0.2,8,-2
8505,14-05-2022,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,4,7.4,368,18
8506,27-05-2022,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,9,0.5,5,-5
8507,01-03-2023,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,5,1.5,25,-5
8508,10-12-2022,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,3,3,148,18
8509,24-12-2023,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,11,3.6,178,28
8510,17-08-2022,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,1,5.2,126,6
8511,31-08-2022,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,2,0.6,17,-3
8512,30-04-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,2,1.5,25,-5
8513,26-05-2022,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,2,2.1,67,7
8514,27-10-2022,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,4,0.6,17,-3
8515,01-09-2022,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,3,1,15,-5
8516,08-04-2022,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,12,2,35,-5
8517,10-01-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,2,0,-4,-4
8518,01-12-2023,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,6,1.2,26,-4
8519,28-11-2022,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,1,0.3,7,-3
8520,31-03-2023,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,3,5.4,177,7
8521,15-06-2023,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,3,15,295,25
8522,24-02-2023,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,14,1,48,8
8523,29-03-2022,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,1,0.2,8,-2
8524,23-01-2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,7,1.8,57,7
8525,04-07-2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,2,0.8,38,8
8526,26-08-2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,6,1,48,8
8527,14-10-2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,3,0.5,5,-5
8528,30-09-2023,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,2,6.4,156,26
8529,02-11-2023,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,2,2,46,6
8530,24-10-2022,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,2,12,235,5
8531,08-01-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,4,1.5,25,-5
8532,05-02-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,2,0.3,7,-3
8533,31-01-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,7,10,498,58
8534,24-06-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,3,19.5,385,55
8535,26-02-2023,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,2,0.5,5,-5
8536,09-07-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,3,1.8,57,7
8537,05-11-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,4,0.6,17,-3
8538,07-12-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,5,1.5,25,-5
8539,18-06-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,3,0.2,8,-2
8540,18-11-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,2,9.6,478,78
8541,14-02-2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,5,1.2,26,-4
8542,22-01-2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,2,1.5,25,5
8543,06-11-2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,7,12.6,417,77
8544,27-05-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,2,6,197,17
8545,23-11-2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,1,1,15,-5
8546,07-01-2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,4,1.6,36,-4
8547,03-10-2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,2,0.9,27,7
8548,08-01-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,3,2,35,-5
8549,22-05-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,4,0.3,7,-3
8550,04-09-2023,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,4,0.4,18,-2
8551,10-02-2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,3,0.4,6,-4
8552,01-12-2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,4,0.5,5,-5
8553,29-12-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,3,36,715,55
8554,15-12-2022,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,8,7.2,237,17
8555,04-04-2023,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,7,42.4,1056,126
8556,13-09-2022,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,7,13.5,447,67
8557,15-07-2022,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,9,7.5,145,5
8558,06-12-2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,3,9,448,68
8559,16-05-2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,9,1.5,47,7
8560,11-02-2023,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,3,8.7,287,47
8561,25-06-2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,3,2.6,128,18
8562,13-03-2023,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,2,0,-2,-2
8563,30-03-2023,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,5,29,1448,118
8564,25-10-2023,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,3,0,-2,-2
8565,03-06-2023,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,6,6.6,217,17
8566,05-01-2023,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,3,1.4,68,8
8567,21-07-2023,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,4,0.8,16,-4
8568,24-07-2022,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,6,0.6,28,-2
8569,30-08-2022,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,7,48.5,965,155
8570,10-02-2023,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,13,11,215,35
8571,19-03-2023,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,2,24,475,55
8572,04-03-2023,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,3,0.5,5,-5
8573,05-01-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,5,30,997,177
8574,24-12-2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,2,1,15,-5
8575,10-08-2022,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,3,0.2,8,-2
8576,11-02-2022,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,4,0.3,7,-3
8577,04-11-2023,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,1,4,96,6
8578,10-10-2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,2,24.4,606,96
8579,20-05-2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,2,0.9,27,-3
8580,26-06-2022,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,1,0,-4,-4
8581,09-05-2023,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,3,0.5,5,-5
8582,16-09-2022,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,2,0.4,6,-4
8583,13-03-2023,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,2,0.4,18,-2
8584,06-08-2022,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,5,2.8,66,6
8585,17-02-2022,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,2,1,15,-5
8586,30-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,7,0.2,8,-2
8587,24-05-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,5,25.8,1288,208
8588,06-01-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,5,5.1,167,7
8589,28-11-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,2,2,46,-4
8590,11-09-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,2,0,-4,-4
8591,23-06-2022,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,3,0.2,8,-2
8592,02-02-2023,First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,OFF-EN-10003134,2,0.4,18,-2
8593,09-02-2023,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,FUR-FU-10001025,3,0.3,7,-3
8594,07-06-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002567,3,9.5,185,15
8595,28-06-2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004094,4,25,495,55
8596,19-01-2023,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004364,2,0.3,7,-3
8597,25-07-2023,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10000474,1,0.8,38,8
8598,28-12-2023,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004308,4,3.5,65,-5
8599,31-12-2022,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,3,0,-2,-2
8600,10-02-2023,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10002586,3,0.2,8,-2
8601,11-04-2022,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,OFF-AP-10000692,2,0.8,38,-2
8602,14-04-2023,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,1,0.4,6,-4
8603,21-06-2022,Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,TEC-PH-10004908,7,19.2,476,66
8604,21-03-2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002217,2,1.2,26,-4
8605,01-03-2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002942,3,8.5,165,15
8606,13-08-2022,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002890,5,3.6,178,28
8607,30-09-2022,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,TEC-AC-10003614,2,0.8,16,-4
8608,30-12-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,2,2.4,56,6
8609,14-10-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001626,4,1,15,-5
8610,28-04-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,2,7,348,58
8611,07-05-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002191,2,0.5,5,-5
8612,28-08-2022,Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,TEC-AC-10000682,5,3.2,76,16
8613,26-01-2022,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000588,2,0.8,38,8
8614,27-02-2022,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,TEC-AC-10002001,3,9.6,478,78
8615,10-02-2023,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Labels,OFF-LA-10003720,2,0.3,7,-3
8616,29-05-2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004364,3,0.2,8,-2
8617,22-07-2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Paper,OFF-PA-10000100,2,4,75,5
8618,11-07-2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004826,3,2,35,5
8619,14-10-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10001520,7,8,398,68
8620,16-03-2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001031,4,2.1,67,7
8621,26-12-2022,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003878,5,1.2,26,-4
8622,19-04-2022,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Appliances,OFF-AP-10000358,2,0.4,18,-2
8623,19-08-2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000876,4,0.8,38,8
8624,22-06-2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10004224,6,6,115,5
8625,25-02-2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004568,5,3.3,107,7
8626,21-07-2022,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10000533,3,0.6,17,-3
8627,13-10-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003638,3,2.1,67,7
8628,16-08-2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,5,4.5,85,15
8629,10-04-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000605,2,0.4,6,-4
8630,10-12-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10003569,2,14.4,477,27
8631,04-01-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Fasteners,OFF-FA-10003059,4,0.4,6,-4
8632,23-04-2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,FUR-BO-10004409,5,9,175,15
8633,17-05-2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,OFF-BI-10000545,6,41.1,1367,67
8634,31-01-2022,First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,OFF-AP-10004052,3,0.3,7,-3
8635,24-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,FUR-BO-10001798,2,3.9,127,7
8636,28-11-2023,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10004010,5,3.4,168,18
8637,19-10-2023,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10000585,5,24.9,827,97
8638,15-05-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000397,7,4.2,137,17
8639,07-08-2022,First Class,Home Office,United States,Kenosha,Wisconsin,53142,Central,Technology,Accessories,TEC-AC-10000736,5,8,398,78
8640,25-12-2022,Second Class,Corporate,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10004970,3,0.3,7,-3
8641,16-03-2023,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10000545,5,22.8,757,107
8642,09-03-2023,Same Day,Consumer,United States,Peoria,Arizona,85345,West,Office Supplies,Binders,OFF-BI-10001670,6,1.4,68,8
8643,21-01-2022,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Fasteners,OFF-FA-10000624,11,1.2,26,-4
8644,22-06-2023,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Labels,OFF-LA-10002945,1,0.4,6,-4
8645,14-07-2022,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000315,7,1.6,36,-4
8646,17-02-2022,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10000023,1,0,-3,-3
8647,19-03-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Furniture,Chairs,FUR-CH-10004698,3,9.5,185,5
8648,05-08-2023,First Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Chairs,FUR-CH-10004477,2,3,97,7
8649,20-04-2022,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003816,5,14,698,78
8650,28-01-2023,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10002429,3,1.5,25,-5
8651,10-10-2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10000840,5,0.3,7,-3
8652,02-05-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001918,3,0.4,6,-4
8653,05-06-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10001574,2,0.3,7,-3
8654,11-06-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10001606,2,8,196,26
8655,05-12-2023,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003399,4,5.6,136,6
8656,06-02-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10000865,2,6,115,5
8657,09-05-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002923,1,1.5,47,7
8658,28-02-2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10004785,2,0.4,18,-2
8659,17-02-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10003727,1,0,-5,-5
8660,28-12-2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Paper,OFF-PA-10002246,6,1.5,25,-5
8661,07-12-2022,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Bookcases,FUR-BO-10003965,5,14.4,718,98
8662,27-04-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000175,4,0.4,18,-2
8663,19-09-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10001336,6,31,615,45
8664,31-05-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001954,7,3.9,127,17
